symbol,name,market,current_price,sar,confidence_factors,rsi,macd,volume_ratio,long_signal_price,long_signal_confidence,entry_opportunity,entry_advice,confidence_score,confidence_level,long_days,latest_signal_date,latest_signal_price,signal_conditions,current_date,distance_to_signal,price_change_since_signal,trend_reversal_confirmation,reversal_strength,reversal_reliability,short_term_momentum_turn,price_structure_reversal,bps_short_put,bps_long_put,bps_expiry,bps_safety_margin,expected_move_1sd,earnings_date,days_to_earnings,earnings_high_risk,status,composite_score
FIG,"Figma, Inc.",US,25.920000076293945,32.48804308098683,"['RSI嚴重超賣', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向下', '成交量配合不佳', '動量強勁加速', '相對強度為負', '上漲動能不足', '波動率過高', '支撐位薄弱', '反轉強度不足', '短期動能未轉折', '高波動風險', '良好進場時機', '接近近期低點', '動量加速向上', '價格低於關鍵均線', '布林通道超賣區', '錘子線形態', '成交量短期放大', '多時間框架偏空，建議觀望', '月線趨勢不佳，避免長期持有', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '多時間框架高度一致', '接近抄底價位']",19.670388716772365,-2.702432518576149,1.088908265431913,25.90999984741211,70,不建議進場,不建議進場,27.0,低,,,,,,0.038596020612615946,,,,,,,,,,,,,,,無多頭訊號,0.0
RGTI,"Rigetti Computing, Inc.",US,18.170000076293945,25.99521532595068,"['RSI嚴重超賣', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向下', '成交量配合不佳', '動量強勁加速', '指標斜率向下', '相對強度為負', '上漲動能不足', '波動率過高', '支撐位薄弱', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '高波動風險', '動量加速向上', '價格低於關鍵均線', '布林通道超賣區', '錘子線形態', '成交量短期放大', '多時間框架偏空，建議觀望', '月線趨勢良好，適合中長期持有', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '接近抄底價位']",29.77146450693678,-1.2845778408622195,1.0188631419869714,17.625,70,不建議進場,不建議進場,21.0,低,,,,,,3.0921990144337324,,,,,,,,,,,,,,,無多頭訊號,0.0
CLSK,"CleanSpark, Inc.",US,11.84000015258789,11.461273669297867,"['MACD為正', 'SAR翻多且趨勢向上', 'OBV突破均線', '成交量萎縮', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '價格通道向上', '動量減速', '指標斜率向下', '相對強度為正', '波動率過高', '反轉強度不足', '短期動能未轉折', '高波動風險', '動量加速向上', '均線黃金交叉', '布林通道理想位置', '錘子線形態', '靠近支撐位', '成交量萎縮', '多時間框架看多，建議進場', '月線趨勢良好，適合中長期持有', '日線短期強勢，進場時機良好', '多時間框架較為一致']",51.364178301095635,0.09783247358367575,0.7687589740289119,11.24389185032972,70,不建議進場,不建議進場,34.5,低,,,,,,5.301618960704349,,,,,,,,,,,,,,,無多頭訊號,0.0
CORZ,"Core Scientific, Inc.",US,17.989999771118164,20.059999465942383,"['MACD為正', 'MACD柱狀圖為正', '成交量適中', '價格在20日均線之上', '短期和中期動量均為負', 'ADX趨勢不明', '均線完美多頭排列', '價格通道向上', '成交量配合不佳', '動量減速', '指標斜率向下', '相對強度強勁', '波動率過高', '趨勢反轉初步確認', '短期動能未轉折', '價格結構未反轉', '高波動風險', '良好進場時機', '接近近期低點', '測試關鍵支撐位', 'MACD強勢多頭', '均線黃金交叉', '錘子線形態', '接近關鍵支撐位', '溫和放量', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致']",56.44916628051793,0.6637679714573572,1.2065382641539948,16.960666688283286,55,不建議進場,不建議進場,45.0,中等,,,,,,6.06894234615175,,,,,,,,,,,,,,,無多頭訊號,0.0
NU,Nu Holdings Ltd.,US,17.75,16.950254168714842,"['MACD為正', 'MACD柱狀圖為正', 'SAR翻多且趨勢向上', 'OBV突破均線', '價格在20日均線之上', 'ADX趨勢不明', '均線完美多頭排列', '價格通道向上', '動量減速', '相對強度為正', '支撐位良好', '趨勢反轉初步確認', '反轉可信度極高', '短期動能未轉折', '價格結構未反轉', '良好進場時機', '接近近期低點', '測試關鍵支撐位', 'MACD強勢多頭', '均線黃金交叉', '錘子線形態', '錘子線形態', '靠近支撐位', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致', '接近抄底價位']",53.46063258444459,0.4109654685704207,1.0444341854811958,17.22400007247925,55,建議進場,建議進場,66.0,高,,,,,,3.0538778756811586,,,,,,,,,,,,,,,無多頭訊號,0.0
TVTX,"Travere Therapeutics, Inc.",US,31.09000015258789,33.59582240737698,"['RSI從超賣區反轉', 'MACD柱狀圖為正', 'OBV突破均線', '成交量萎縮', '價格在5日均線之上', '短期和中期動量均為正', 'ADX趨勢不明', '均線排列不佳', '成交量配合良好', '動量減速', '所有指標斜率向上', '相對強度為負', '上漲動能良好', '波動率過高', '高波動風險', '進場時機不佳', 'RSI健康上升', 'MACD強勢多頭', '價格低於關鍵均線', '布林通道理想位置', '強勢長紅K', '錘子線形態', '強勢長紅K', '上升底部結構', '成交量萎縮', '成交量短期放大', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '日線短期強勢，進場時機良好', '多時間框架高度一致']",35.82452327120737,-1.3134780818937521,0.6379718090645388,26.780099868774414,55,不建議進場,不建議進場,49.5,中等,,,,,,16.093667704498813,,,,,,,,,,,,,,,無多頭訊號,0.0
LRCX,Lam Research Corporation,US,233.4600067138672,216.77701917926026,"['MACD為正', 'MACD柱狀圖為正', 'SAR翻多且趨勢向上', 'OBV突破均線', '成交量適中', '價格在20日均線之上', '接近布林通道上軌', '短期和中期動量均為正', 'ADX趨勢不明', '均線完美多頭排列', '價格通道強勢向上', '成交量配合良好', '相對強度強勁', '波動率過高', '支撐位薄弱', '趨勢反轉初步確認', '反轉強度強勁', '短期動能未轉折', '價格結構未反轉', '高波動風險', '進場時機不佳', 'MACD強勢多頭', '均線黃金交叉', '強勢長紅K', '錘子線形態', '上升底部結構', '溫和放量', '成交量多頭排列', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致']",58.413197986805415,15.588383713216274,1.2924874659508112,202.79200032552083,55,不建議進場,不建議進場,58.050000000000004,中等,,,,,,15.122887657855442,,,,,,,,,,,,,,,無多頭訊號,0.0
WBD,"Warner Bros. Discovery, Inc.",US,27.540000915527344,29.461199989318846,"['RSI從超賣區反轉', 'MACD為正', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '成交量配合不佳', '指標斜率向下', '上漲動能不足', '波動率低', '支撐位良好', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '絕佳進場時機', '接近近期低點', '動量加速向上', '測試關鍵支撐位', '十字星形態', '價格低於關鍵均線', '布林通道超賣區', '錘子線形態', '成交量短期放大', '多時間框架中性偏多，謹慎進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期弱勢，等待更好時機', 'RSI+MACD同步']",30.54757926212568,0.05917360463506682,0.9991233409041052,24.979999542236328,55,不建議進場,不建議進場,34.5,低,,,,,,10.248204244209655,,,,,,,,,,,,,,,無多頭訊號,0.0
HL,Hecla Mining Company,US,22.520000457763672,33.79594622783661,"['MACD為正', '成交量放大', '短期和中期動量均為負', 'ADX趨勢不明', '成交量配合不佳', '動量減速', '指標斜率向下', '相對強度強勁', '上漲動能不足', '波動率過高', '趨勢反轉初步確認', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '高波動風險', '適當進場時機', '接近近期低點', '動量加速向上', '放量下跌', '均線黃金交叉', '布林通道理想位置', '明顯放量', '成交量多頭排列', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致']",50.17526215302153,1.966592459233695,1.6006549791772775,19.149999618530273,55,不建議進場,不建議進場,27.0,低,,,,,,17.597915960125952,,,,,,,,,,,,,,,無多頭訊號,0.0
DVN,Devon Energy Corporation,US,40.209999084472656,36.622886680821395,"['RSI超買風險', 'MACD為正', 'MACD柱狀圖為正', 'SAR翻多且趨勢向上', 'OBV突破均線且斜率為正', '價格在20日均線之上', '價格在5日均線之上', '接近布林通道上軌風險', '短期和中期動量均為正', 'ADX趨勢不明', '均線完美多頭排列', '價格通道強勢向上', '成交量配合良好', '動量減速', '主要指標斜率向上', '相對強度強勁', '上漲動能極強', '支撐位薄弱', '趨勢反轉初步確認', '反轉強度強勁', '短期動能未轉折', '進場時機不佳', 'RSI超買風險', 'MACD強勢多頭', '完美多頭排列', '布林通道超買區', '上升底部結構', '價漲量縮警告', '成交量短期放大', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致']",77.8473612419415,0.9655070376247537,1.111607350774714,37.037666702270506,70,不建議進場,不建議進場,23.939999999999998,低,,,,,,8.565151816131218,,,,,,,,,,,,,,,無多頭訊號,0.0
INFY,Infosys Limited,US,17.579999923706055,18.719999313354492,"['RSI從超賣區反轉', '成交量適中', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '成交量配合不佳', '動量強勁加速', '指標斜率向下', '上漲動能不足', '支撐位良好', '反轉強度不足', '短期動能未轉折', '價格結構反轉', '良好進場時機', '接近近期低點', '測試關鍵支撐位', 'RSI健康上升', '價格低於關鍵均線', '布林通道超賣區', '接近關鍵支撐位', '溫和放量', '成交量短期放大', '多時間框架中性偏多，謹慎進場', '週線支持上漲，中期看好', '日線短期弱勢，等待更好時機', '接近抄底價位']",47.357293613163854,-0.03581635766132507,1.401126084638921,17.459999084472656,70,不建議進場,不建議進場,39.0,低,,,,,,0.6872900660121817,,,,,,,,,,,,,,,無多頭訊號,0.0
RKT,"Rocket Companies, Inc.",US,17.93000030517578,23.6704435893197,"['RSI嚴重超賣', 'MACD為正', '成交量放大', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '價格通道向下', '成交量配合不佳', '動量強勁加速', '指標斜率向下', '相對強度為負', '上漲動能不足', '波動率過高', '支撐位薄弱', '反轉強度不足', '反轉可信度低', '短期動能未轉折', '價格結構未反轉', '高波動風險', '進場時機不佳', '動量加速向上', '放量下跌', '價格低於關鍵均線', '布林通道超賣區', '錘子線形態', '爆量確認', '成交量多頭排列', '多時間框架中性偏多，謹慎進場', '月線趨勢良好，適合中長期持有', '日線短期弱勢，等待更好時機', 'RSI+MACD同步', '接近抄底價位']",15.463923100443509,0.048285572734496185,2.507856258515657,17.440000534057617,85,不建議進場,不建議進場,27.0,低,,,,,,2.8096316290889467,,,,,,,,,,,,,,,無多頭訊號,0.0
QCOM,QUALCOMM Incorporated,US,151.58999633789062,160.01902459345408,"['RSI嚴重超賣', 'KD低檔交叉', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '成交量配合不佳', '動量強勁加速', '指標斜率向下', '相對強度為負', '波動率過高', '支撐位薄弱', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '良好進場時機', '接近近期低點', '動量加速向上', 'RSI超賣反彈', '價格低於關鍵均線', '布林通道理想位置', '錘子線形態', '錘子線形態', '接近關鍵支撐位', '底部抬升', '成交量短期放大', '多時間框架偏空，建議觀望', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '接近抄底價位']",11.084684707561749,-5.7597628460758585,1.0262682567332173,149.72999572753906,70,不建議進場,不建議進場,30.0,低,,,,,,1.2422364679260203,,,,,,,,,,,,,,,無多頭訊號,0.0
SLV,iShares Silver Trust,US,75.44000244140625,109.83000183105469,"['MACD為正', '成交量放大', '短期和中期動量均為負', 'ADX趨勢不明', '均線完美多頭排列', '價格通道強勢向上', '成交量配合不佳', '動量減速', '指標斜率向下', '相對強度強勁', '上漲動能不足', '波動率過高', '趨勢反轉初步確認', '反轉可信度低', '短期動能未轉折', '極高波動風險', '進場時機不佳', '放量下跌', '均線黃金交叉', '布林通道理想位置', '爆量確認', '成交量多頭排列', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致']",52.0867465907834,8.498703480611695,3.100527413484144,69.12000274658203,55,不建議進場,不建議進場,39.0,低,,,,,,9.143517713671882,,,,,,,,,,,,,,,無多頭訊號,0.0
OKLO,Oklo Inc.,US,79.62000274658203,113.69083227408726,"['RSI嚴重超賣', '成交量萎縮', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向上', '成交量配合不佳', '動量強勁加速', '指標斜率向下', '相對強度為正', '波動率過高', '反轉強度不足', '反轉可信度低', '短期動能未轉折', '價格結構未反轉', '高波動風險', '適當進場時機', '接近近期低點', '價格低於關鍵均線', '布林通道超賣區', '強勢長紅K', '成交量萎縮', '多時間框架中性偏多，謹慎進場', '月線趨勢良好，適合中長期持有', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '接近抄底價位']",28.17332584697624,-1.3738245956013913,0.7498587956891803,77.24865497569573,55,不建議進場,不建議進場,30.0,低,,,,,,3.069759300834927,,,,,,,,,,,,,,,無多頭訊號,0.0
RIVN,"Rivian Automotive, Inc.",US,14.75,16.66925433462082,"['RSI嚴重超賣', 'KD低檔交叉', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向下', '成交量配合不佳', '動量強勁加速', '指標斜率向下', '相對強度為負', '波動率過高', '支撐位薄弱', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '高波動風險', '良好進場時機', '接近近期低點', '動量加速向上', 'RSI超賣反彈', '價格低於關鍵均線', '布林通道超賣區', '錘子線形態', '成交量短期放大', '多時間框架中性偏多，謹慎進場', '月線趨勢良好，適合中長期持有', '日線短期弱勢，等待更好時機', '接近抄底價位']",6.090364888285151,-0.963615624450771,0.8666766871058518,14.5,55,不建議進場,不建議進場,27.0,低,,,,,,1.7241379310344827,,,,,,,,,,,,,,,無多頭訊號,0.0
KRE,State Street SPDR S&P Regional Banking ETF,US,68.80999755859375,67.6500015258789,"['MACD為正', 'SAR翻多且趨勢向上', '價格在20日均線之上', '價格在5日均線之上', '接近布林通道上軌', '短期和中期動量均為正', 'ADX趨勢不明', '成交量配合不佳', '動量加速', '相對強度強勁', '波動率低', '支撐位良好', '趨勢反轉初步確認', '價格結構完美反轉', '適當進場時機', '測試關鍵支撐位', '十字星形態', 'RSI健康上升', '完美多頭排列', '錘子線形態', '錘子線形態', '接近關鍵支撐位', '上升底部結構', '成交量短期放大', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致', '接近抄底價位']",55.23207199355073,0.8256166839783248,0.8777033629851808,67.5199966430664,70,建議進場,建議進場,62.099999999999994,高,,,,,,1.91054647461955,,,,,,,,,,,,,,,無多頭訊號,0.0
APLD,Applied Digital Corporation,US,33.880001068115234,42.27000045776367,"['RSI從超賣區反轉', 'MACD為正', '成交量萎縮', '短期和中期動量均為負', 'ADX趨勢不明', '均線完美多頭排列', '價格通道強勢向上', '動量減速', '指標斜率向下', '相對強度強勁', '上漲動能不足', '波動率過高', '反轉強度不足', '反轉可信度低', '短期動能未轉折', '高波動風險', '適當進場時機', '接近近期低點', '均線黃金交叉', '布林通道理想位置', '強勢長紅K', '接近關鍵支撐位', '成交量萎縮', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致', 'RSI+MACD同步']",42.537311308365375,2.327615587474355,0.7349061018710721,31.82766672770182,70,不建議進場,不建議進場,36.0,低,,,,,,6.448271429922711,,,,,,,,,,,,,,,無多頭訊號,0.0
OXY,Occidental Petroleum Corporation,US,45.38999938964844,42.30609531860352,"['RSI偏高', 'MACD為正', 'MACD柱狀圖為正', 'SAR翻多且趨勢向上', 'OBV突破均線', '價格在20日均線之上', '價格在5日均線之上', '接近布林通道上軌風險', '短期和中期動量均為正', 'ADX趨勢不明', '均線完美多頭排列', '價格通道強勢向上', '成交量配合良好', '動量減速', '所有指標斜率向上', '相對強度強勁', '上漲動能良好', '趨勢反轉初步確認', '反轉強度強勁', '短期動能未轉折', '適當進場時機', '錘子線形態', 'MACD強勢多頭', '完美多頭排列', '布林通道超買區', '錘子線形態', '錘子線形態', '靠近支撐位', '上升底部結構', '多時間框架強烈看多，建議積極進場', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架較為一致']",65.59804777458343,0.9799671850129883,0.9527860237558934,42.298333231608076,55,不建議進場,不建議進場,36.12,低,,,,,,7.309191454688495,,,,,,,,,,,,,,,無多頭訊號,0.0
EWZ,iShares MSCI Brazil ETF,US,37.040000915527344,36.035476485261356,"['RSI超買風險', 'MACD為正', 'MACD柱狀圖為正', 'SAR翻多且趨勢向上', 'OBV突破均線', '成交量放大', '價格在20日均線之上', '接近布林通道上軌', '短期和中期動量均為正', 'ADX趨勢不明', '均線完美多頭排列', '價格通道強勢向上', '成交量配合良好', '動量減速', '相對強度強勁', '波動率過高', '趨勢反轉初步確認', '反轉強度強勁', '短期動能未轉折', '價格結構未反轉', '適當進場時機', '接近近期低點', '放量下跌', '測試關鍵支撐位', 'RSI超買風險', 'MACD強勢多頭', '均線黃金交叉', '錘子線形態', '上升底部結構', '明顯放量', '成交量多頭排列', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致']",75.51279511914805,1.5082423182777376,1.727175425350818,33.491145833333334,55,不建議進場,不建議進場,27.54,低,,,,,,10.596397925155122,,,,,,,,,,,,,,,無多頭訊號,0.0
CRM,"Salesforce, Inc.",US,212.2899932861328,232.6553510883587,"['RSI嚴重超賣', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向下', '成交量配合不佳', '動量強勁加速', '指標斜率向下', '相對強度為負', '波動率過高', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '適當進場時機', '接近近期低點', '價格低於關鍵均線', '布林通道超賣區', '錘子線形態', '接近關鍵支撐位', '底部抬升', '成交量多頭排列', '多時間框架偏空，建議觀望', '月線趨勢不佳，避免長期持有', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '多時間框架高度一致', '接近抄底價位']",14.113547600020496,-9.618635096501407,1.151822885682771,208.77999877929688,85,不建議進場,不建議進場,27.0,低,,,,,,1.6811928955639006,,,,,,,,,,,,,,,無多頭訊號,0.0
RBLX,Roblox Corporation,US,65.76000213623047,85.38474436501778,"['RSI從超賣區反轉', '成交量放大', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向下', '成交量配合不佳', '動量強勁加速', '指標斜率向下', '相對強度為負', '波動率過高', '反轉強度不足', '反轉可信度低', '短期動能未轉折', '價格結構未反轉', '極高波動風險', '適當進場時機', '接近近期低點', '放量下跌', '測試關鍵支撐位', '價格低於關鍵均線', '布林通道超賣區', '錘子線形態', '錘子線形態', '爆量確認', '成交量多頭排列', '多時間框架偏空，建議觀望', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '接近抄底價位']",41.936876394981404,-3.6931215169539797,2.204202154825386,64.54000091552734,70,不建議進場,不建議進場,24.0,低,,,,,,1.890302453357436,,,,,,,,,,,,,,,無多頭訊號,0.0
TSM,Taiwan Semiconductor Manufacturing Company Limited,US,330.55999755859375,345.5,"['MACD為正', '成交量萎縮', '價格在20日均線之上', '短期和中期動量均為負', 'ADX趨勢不明', '均線完美多頭排列', '價格通道強勢向上', '動量加速', '指標斜率向下', '相對強度為正', '支撐位良好', '短期動能未轉折', '價格結構未反轉', '良好進場時機', '接近近期低點', '測試關鍵支撐位', '均線黃金交叉', '錘子線形態', '錘子線形態', '錘子線形態', '接近關鍵支撐位', '底部抬升', '成交量萎縮', '成交量短期放大', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致', '接近抄底價位']",54.52290432114011,8.534406557955265,0.7858849509881405,318.3189971923828,70,不建議進場,不建議進場,46.5,中等,,,,,,3.8455136118730664,,,,,,,,,,,,,,,無多頭訊號,0.0
V,Visa Inc.,US,321.8299865722656,337.7315439072571,"['RSI嚴重超賣', 'OBV突破均線', '成交量適中', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '成交量配合不佳', '動量加速', '所有指標斜率向上', '相對強度為負', '支撐位良好', '短期動能未轉折', '價格結構未反轉', '適當進場時機', '接近近期低點', '價格低於關鍵均線', '布林通道理想位置', '錘子線形態', '錘子線形態', '錘子線形態', '接近關鍵支撐位', '溫和放量', '成交量多頭排列', '多時間框架偏空，建議觀望', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '接近抄底價位']",22.863203022833687,-4.900798099304666,1.3123337429870967,321.55999755859375,85,不建議進場,不建議進場,48.0,中等,,,,,,0.08396225143728532,,,,,,,,,,,,,,,無多頭訊號,0.0
TTD,"The Trade Desk, Inc.",US,30.329999923706055,35.40839683651258,"['RSI嚴重超賣', '成交量適中', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向下', '成交量配合不佳', '相對強度為負', '上漲動能不足', '波動率過高', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '高波動風險', '良好進場時機', '接近近期低點', '動量加速向上', '測試關鍵支撐位', '價格低於關鍵均線', '布林通道超賣區', '溫和放量', '多時間框架偏空，建議觀望', '月線趨勢不佳，避免長期持有', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '多時間框架高度一致', '接近抄底價位']",22.769934378515174,-1.8267111221217647,1.2079849995351435,30.312685047014018,85,不建議進場,不建議進場,25.5,低,,,,,,0.05712089399267069,,,,,,,,,,,,,,,無多頭訊號,0.0
RIOT,"Riot Platforms, Inc.",US,15.470000267028809,19.197377818123343,"['MACD為正', '短期和中期動量均為負', 'ADX趨勢不明', '價格通道向上', '動量減速', '指標斜率向下', '相對強度強勁', '上漲動能不足', '波動率過高', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '高波動風險', '適當進場時機', '接近近期低點', '均線黃金交叉', '布林通道理想位置', '強勢長紅K', '錘子線形態', '錘子線形態', '靠近支撐位', '成交量短期放大', '多時間框架中性偏多，謹慎進場', '月線趨勢良好，適合中長期持有', '週線壓力較大，中期謹慎', '日線短期強勢，進場時機良好']",50.61425295551168,0.498959576725003,0.9608971432015929,14.15999984741211,70,不建議進場,不建議進場,25.5,低,,,,,,9.251415492466377,,,,,,,,,,,,,,,無多頭訊號,0.0
HIMS,"Hims & Hers Health, Inc.",US,27.09000015258789,33.277256573579905,"['RSI從超賣區反轉', '成交量適中', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '成交量配合不佳', '動量強勁加速', '相對強度為負', '波動率過高', '反轉強度不足', '短期動能未轉折', '價格結構反轉', '高波動風險', '良好進場時機', '接近近期低點', '測試關鍵支撐位', '價格低於關鍵均線', '布林通道超賣區', '溫和放量', '成交量多頭排列', '多時間框架偏空，建議觀望', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '接近抄底價位']",32.54931862948196,-1.7857434469444549,1.2846828717188299,26.8700008392334,70,不建議進場,不建議進場,37.5,低,,,,,,0.8187543970347296,,,,,,,,,,,,,,,無多頭訊號,0.0
AAL,American Airlines Group Inc.,US,13.300000190734863,15.624875623944604,"['RSI嚴重超賣', '成交量萎縮', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向下', '成交量配合不佳', '動量強勁加速', '指標斜率向下', '相對強度為負', '上漲動能不足', '波動率過高', '反轉強度不足', '反轉可信度低', '短期動能未轉折', '價格結構未反轉', '高波動風險', '良好進場時機', '接近近期低點', '動量加速向上', '測試關鍵支撐位', '價格低於關鍵均線', '布林通道超賣區', '接近關鍵支撐位', '底部抬升', '成交量萎縮', '多時間框架中性偏多，謹慎進場', '月線趨勢良好，適合中長期持有', '日線短期弱勢，等待更好時機', '接近抄底價位']",21.44374141617193,-0.40188519171300996,0.7897179685370435,13.197973916656641,100,不建議進場,不建議進場,18.0,極低,,,,,,0.773044974346089,,,,,,,,,,,,,,,無多頭訊號,0.0
DAL,"Delta Air Lines, Inc.",US,65.88999938964844,69.64021349733888,"['RSI從超賣區反轉', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '成交量配合不佳', '動量強勁加速', '指標斜率向下', '上漲動能不足', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '測試關鍵支撐位', '價格低於關鍵均線', '布林通道超賣區', '錘子線形態', '錘子線形態', '接近關鍵支撐位', '底部抬升', '多時間框架中性偏多，謹慎進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期弱勢，等待更好時機', '接近抄底價位']",30.568999883619327,-0.5859921253850757,0.8134674983876929,64.80041588807089,55,不建議進場,不建議進場,30.0,低,,,,,,1.6814452293941708,,,,,,,,,,,,,,,無多頭訊號,0.0
NVO,Novo Nordisk A/S,US,59.43000030517578,63.938530000495916,"['MACD為正', '成交量萎縮', '價格在20日均線之上', 'ADX趨勢不明', '價格通道向上', '動量減速', '指標斜率向下', '相對強度強勁', '上漲動能不足', '反轉強度不足', '反轉可信度低', '短期動能未轉折', '價格結構未反轉', '高波動風險', '良好進場時機', '接近近期低點', '短期動量轉正', '測試關鍵支撐位', '均線黃金交叉', '強勢長紅K', '錘子線形態', '錘子線形態', '靠近支撐位', '成交量萎縮', '價漲量縮警告', '多時間框架看多，建議進場', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架較為一致']",51.44724293760156,2.367658061775167,0.5377829841889865,56.21666692097982,55,不建議進場,不建議進場,28.5,低,,,,,,5.715979904523227,,,,,,,,,,,,,,,無多頭訊號,0.0
MO,"Altria Group, Inc.",US,61.9900016784668,64.22000122070312,"['RSI偏高', 'MACD為正', 'MACD柱狀圖為正', '價格在20日均線之上', '短期和中期動量均為正', 'ADX趨勢不明', '均線完美多頭排列', '價格通道向上', '成交量配合良好', '指標斜率向下', '相對強度強勁', '上漲動能不足', '支撐位良好', '趨勢反轉初步確認', '反轉可信度高', '短期動能未轉折', '價格結構未反轉', '適當進場時機', '短期動量轉正', 'MACD強勢多頭', '均線黃金交叉', '強勢長紅K', '強勢長紅K', '靠近支撐位', '底部抬升', '價漲量縮警告', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致', '接近抄底價位']",66.34898039374714,1.2251483487003654,1.1560340429023674,59.11247189839681,55,不建議進場,不建議進場,44.400000000000006,中等,,,,,,4.8678894447451215,,,,,,,,,,,,,,,無多頭訊號,0.0
